time,x,y
352.66,1.3492,1.0841
352.67,1.349,1.0837
352.68,1.3487,1.0833
352.69,1.3485,1.0828
352.7,1.3483,1.0825
352.71,1.3481,1.0821
352.72,1.3479,1.0817
352.73,1.3477,1.0813
352.74,1.3474,1.0808
352.75,1.3472,1.0805
352.76,1.3469,1.0801
352.77,1.3468,1.0797
352.78,1.3466,1.0792
352.79,1.3463,1.0788
352.8,1.3461,1.0784
352.81,1.3459,1.0781
352.82,1.3457,1.0777
352.83,1.3456,1.0773
352.84,1.3454,1.077
352.85,1.3452,1.0767
352.86,1.345,1.0763
352.87,1.3449,1.0759
352.88,1.3447,1.0755
352.89,1.3445,1.0751
352.9,1.3443,1.0747
352.91,1.3441,1.0743
352.92,1.3439,1.0739
352.93,1.3436,1.0734
352.94,1.3434,1.073
352.95,1.3432,1.0726
352.96,1.343,1.0722
352.97,1.3428,1.0717
352.98,1.3426,1.0713
352.99,1.3425,1.0709
353,1.3422,1.0705
353.01,1.342,1.0701
353.02,1.3418,1.0696
353.03,1.3416,1.0691
353.04,1.3414,1.0687
353.05,1.3412,1.0683
353.06,1.341,1.068
353.07,1.3408,1.0676
353.08,1.3406,1.0672
353.09,1.3405,1.0668
353.1,1.3403,1.0663
353.11,1.3401,1.0659
353.12,1.3399,1.0656
353.13,1.3397,1.0652
353.14,1.3395,1.0648
353.15,1.3393,1.0644
353.16,1.3391,1.064
353.17,1.3388,1.0636
353.18,1.3387,1.0632
353.19,1.3384,1.0628
353.2,1.3383,1.0624
353.21,1.338,1.062
353.22,1.3378,1.0616
353.23,1.3376,1.0612
353.24,1.3374,1.0608
353.25,1.3372,1.0604
353.26,1.337,1.06
353.28,1.3368,1.0596
353.28,1.3366,1.0592
353.29,1.3364,1.0587
353.3,1.3362,1.0583
353.31,1.336,1.0579
353.32,1.3358,1.0574
353.33,1.3356,1.057
353.35,1.3354,1.0566
353.35,1.3352,1.0562
353.36,1.3349,1.0557
353.37,1.3347,1.0553
353.38,1.3345,1.0549
353.39,1.3343,1.0545
353.4,1.3341,1.0541
353.41,1.3339,1.0537
353.42,1.3337,1.0533
353.43,1.3335,1.0529
353.44,1.3333,1.0524
353.45,1.333,1.052
353.47,1.3328,1.0515
353.47,1.3326,1.0511
353.48,1.3324,1.0507
353.49,1.3322,1.0503
353.5,1.3319,1.0499
353.51,1.3317,1.0494
353.52,1.3315,1.049
353.53,1.3313,1.0486
353.54,1.3311,1.0482
353.55,1.3309,1.0478
353.56,1.3307,1.0473
353.57,1.3305,1.0469
353.58,1.3303,1.0464
353.59,1.3301,1.046
353.6,1.3299,1.0455
353.61,1.3297,1.0451
353.62,1.3295,1.0447
353.63,1.3293,1.0443
353.64,1.3291,1.0439
353.65,1.329,1.0435
353.66,1.3288,1.0431
353.67,1.3285,1.0427
353.68,1.3283,1.0423
353.69,1.3281,1.0419
353.7,1.3279,1.0415
353.71,1.3277,1.0411
353.72,1.3275,1.0407
353.73,1.3273,1.0403
353.74,1.3271,1.0399
353.75,1.3269,1.0395
353.76,1.3267,1.0391
353.77,1.3265,1.0387
353.78,1.3263,1.0383
353.79,1.3261,1.0379
353.8,1.3259,1.0375
353.81,1.3257,1.0371
353.82,1.3255,1.0367
353.83,1.3253,1.0363
353.84,1.3251,1.0358
353.85,1.3249,1.0354
353.86,1.3247,1.035
353.87,1.3246,1.0345
353.88,1.3244,1.034
353.89,1.3242,1.0336
353.9,1.324,1.0331
353.91,1.3238,1.0327
353.92,1.3236,1.0322
353.93,1.3234,1.0317
353.94,1.3232,1.0313
353.95,1.323,1.0308
353.96,1.3228,1.0304
353.97,1.3226,1.0299
353.98,1.3224,1.0295
353.99,1.3222,1.029
354,1.3219,1.0286
354.01,1.3217,1.0282
354.02,1.3215,1.0277
354.03,1.3212,1.0273
354.04,1.321,1.0269
354.05,1.3208,1.0265
354.06,1.3206,1.0261
354.07,1.3204,1.0257
354.08,1.3202,1.0252
354.09,1.32,1.0248
354.1,1.3198,1.0244
354.11,1.3196,1.024
354.12,1.3194,1.0235
354.13,1.3192,1.023
354.14,1.319,1.0226
354.15,1.3188,1.0221
354.16,1.3186,1.0217
354.17,1.3184,1.0213
354.18,1.3183,1.0208
354.19,1.3181,1.0204
354.2,1.3179,1.02
354.21,1.3177,1.0195
354.22,1.3174,1.0191
354.23,1.3173,1.0187
354.24,1.3171,1.0183
354.25,1.3169,1.0179
354.26,1.3167,1.0175
354.27,1.3165,1.0171
354.28,1.3163,1.0168
354.29,1.3161,1.0164
354.3,1.316,1.016
354.31,1.3158,1.0156
354.32,1.3156,1.0152
354.33,1.3154,1.0149
354.34,1.3152,1.0144
354.35,1.315,1.014
354.36,1.3148,1.0136
354.37,1.3146,1.0132
354.38,1.3144,1.0129
354.39,1.3142,1.0126
354.4,1.3141,1.0122
354.41,1.3139,1.0119
354.42,1.3137,1.0115
354.43,1.3134,1.0111
354.44,1.3132,1.0107
354.45,1.313,1.0103
354.46,1.3128,1.0098
354.47,1.3126,1.0094
354.48,1.3124,1.0089
354.49,1.3122,1.0084
354.5,1.312,1.0079
354.51,1.3118,1.0075
354.52,1.3116,1.007
354.53,1.3114,1.0065
354.54,1.3112,1.006
354.55,1.3109,1.0056
354.56,1.3107,1.0051
354.57,1.3105,1.0046
354.58,1.3103,1.0042
354.59,1.3101,1.0038
354.6,1.3098,1.0034
354.61,1.3096,1.0029
354.62,1.3094,1.0025
354.63,1.3092,1.0021
354.64,1.309,1.0017
354.65,1.3088,1.0012
354.66,1.3086,1.0008
354.67,1.3084,1.0004
354.68,1.3082,0.99994
354.69,1.308,0.99951
354.7,1.3078,0.99912
354.71,1.3076,0.99872
354.72,1.3074,0.99831
354.73,1.3072,0.99792
354.74,1.307,0.9975
354.75,1.3068,0.99709
354.76,1.3066,0.99667
354.77,1.3064,0.99627
354.78,1.3062,0.99584
354.79,1.306,0.99541
354.8,1.3058,0.99496
354.81,1.3056,0.99449
354.82,1.3055,0.99403
354.83,1.3052,0.99361
354.84,1.3051,0.9932
354.85,1.3048,0.99284
354.86,1.3047,0.99249
354.87,1.3045,0.99213
354.88,1.3043,0.99174
354.89,1.3041,0.9914
354.9,1.304,0.99103
354.91,1.3038,0.99069
354.92,1.3036,0.99034
354.93,1.3034,0.98999
354.94,1.3032,0.98962
354.95,1.3031,0.98924
354.96,1.3029,0.98883
354.97,1.3027,0.98841
354.98,1.3024,0.98797
354.99,1.3022,0.98755
355,1.3019,0.98711
355.01,1.3017,0.98667
355.02,1.3014,0.98625
355.03,1.3012,0.98582
355.04,1.301,0.98538
355.05,1.3008,0.98498
355.06,1.3006,0.9846
355.07,1.3004,0.98421
355.08,1.3002,0.98377
355.09,1.3,0.98328
355.1,1.2997,0.98281
355.11,1.2995,0.98235
355.12,1.2993,0.98189
355.13,1.2991,0.98142
355.14,1.2989,0.98099
355.15,1.2986,0.98054
355.16,1.2984,0.98009
355.17,1.2982,0.97965
355.18,1.298,0.97927
355.19,1.2978,0.97884
355.2,1.2976,0.97841
355.21,1.2974,0.97799
355.22,1.2972,0.97758
355.23,1.297,0.97715
355.24,1.2967,0.97675
355.25,1.2965,0.97633
355.26,1.2963,0.97589
355.27,1.2961,0.97548
355.28,1.2959,0.97499
355.29,1.2957,0.97454
355.3,1.2955,0.97407
355.31,1.2953,0.97355
355.32,1.295,0.97308
355.33,1.2948,0.97261
355.34,1.2946,0.97217
355.35,1.2944,0.97172
355.36,1.2942,0.97132
355.37,1.294,0.97091
355.38,1.2938,0.97048
355.39,1.2936,0.97007
355.4,1.2934,0.96964
355.41,1.2932,0.96923
355.42,1.293,0.96878
355.43,1.2928,0.96833
355.44,1.2926,0.96786
355.45,1.2924,0.96739
355.46,1.2923,0.96701
355.47,1.2921,0.96662
355.48,1.2919,0.96626
355.49,1.2918,0.96589
355.5,1.2916,0.96554
355.51,1.2914,0.96517
355.52,1.2912,0.96483
355.53,1.291,0.96448
355.54,1.2908,0.96412
355.55,1.2907,0.96377
355.56,1.2905,0.96339
355.57,1.2903,0.96301
355.58,1.2901,0.96262
355.59,1.2899,0.96222
355.6,1.2897,0.96183
355.61,1.2895,0.96145
355.62,1.2893,0.96104
355.63,1.2891,0.96064
355.64,1.2889,0.96025
355.65,1.2887,0.95984
355.66,1.2885,0.95941
355.67,1.2883,0.95899
355.68,1.288,0.95856
355.69,1.2879,0.95811
355.7,1.2876,0.95767
355.71,1.2874,0.95722
355.72,1.2872,0.95678
355.73,1.2869,0.95637
355.74,1.2867,0.95595
355.75,1.2864,0.9555
355.76,1.2862,0.955
355.77,1.2859,0.95454
355.78,1.2857,0.95407
355.79,1.2855,0.9536
355.8,1.2852,0.95311
355.81,1.285,0.95261
355.82,1.2848,0.95213
355.83,1.2846,0.95165
355.84,1.2844,0.9512
355.85,1.2842,0.95083
355.86,1.284,0.95042
355.87,1.2838,0.95
355.88,1.2836,0.94962
355.89,1.2835,0.94921
355.9,1.2833,0.94877
355.91,1.2831,0.94839
355.92,1.2829,0.94794
355.93,1.2827,0.94749
355.94,1.2826,0.94704
355.95,1.2823,0.94655
355.96,1.2821,0.9461
355.97,1.2819,0.94567
355.98,1.2817,0.94524
355.99,1.2816,0.94483
356,1.2814,0.94441
356.01,1.2812,0.94397
356.02,1.281,0.94351
356.03,1.2808,0.94305
356.04,1.2806,0.9426
356.05,1.2804,0.94216
356.06,1.2802,0.94172
356.07,1.28,0.9413
356.08,1.2798,0.94089
356.09,1.2797,0.9405
356.1,1.2795,0.94012
356.11,1.2793,0.93973
356.12,1.2792,0.93936
356.13,1.279,0.93899
356.14,1.2788,0.93862
356.15,1.2787,0.93825
356.16,1.2785,0.93788
356.17,1.2783,0.93746
356.18,1.2781,0.9371
356.19,1.2779,0.93673
356.2,1.2778,0.93636
356.21,1.2776,0.93597
356.22,1.2774,0.93557
356.23,1.2772,0.93517
356.24,1.2771,0.93468
356.25,1.2768,0.93427
356.26,1.2767,0.93381
356.27,1.2764,0.93336
356.28,1.2762,0.93289
356.29,1.2761,0.93236
356.3,1.2758,0.93189
356.31,1.2756,0.93144
356.32,1.2754,0.93096
356.33,1.2751,0.93047
356.34,1.2749,0.93003
356.35,1.2747,0.92958
356.36,1.2745,0.92909
356.37,1.2742,0.92862
356.38,1.274,0.92813
356.39,1.2738,0.92763
356.4,1.2736,0.92715
356.41,1.2734,0.92668
356.42,1.2731,0.92625
356.43,1.2729,0.92576
356.44,1.2727,0.92529
356.45,1.2725,0.92485
356.46,1.2723,0.92441
356.47,1.2721,0.92399
356.48,1.272,0.92357
356.49,1.2717,0.92315
356.5,1.2716,0.9227
356.51,1.2714,0.92227
356.52,1.2712,0.9218
356.53,1.271,0.92136
356.54,1.2708,0.92094
356.55,1.2706,0.92051
356.56,1.2704,0.92008
356.57,1.2703,0.91962
356.58,1.2701,0.91919
356.59,1.2699,0.91871
356.6,1.2697,0.91832
356.61,1.2695,0.91793
356.62,1.2694,0.91759
356.63,1.2692,0.91722
356.64,1.269,0.91686
356.65,1.2688,0.91649
356.66,1.2687,0.91612
356.67,1.2685,0.91575
356.68,1.2683,0.91543
356.69,1.2681,0.91507
356.7,1.268,0.91469
356.71,1.2678,0.91425
356.72,1.2676,0.91382
356.73,1.2674,0.91341
356.74,1.2672,0.91294
356.75,1.267,0.91252
356.76,1.2668,0.91209
356.77,1.2667,0.91161
356.78,1.2665,0.91119
356.79,1.2663,0.91074
356.8,1.2661,0.91034
356.81,1.2659,0.90994
356.82,1.2657,0.90954
356.83,1.2655,0.90913
356.84,1.2653,0.90868
356.85,1.2651,0.90822
356.86,1.2649,0.90774
356.87,1.2647,0.90728
356.88,1.2645,0.90684
356.89,1.2643,0.90641
356.91,1.2641,0.90598
356.91,1.2639,0.90555
356.92,1.2637,0.90505
356.93,1.2635,0.90454
356.94,1.2634,0.90406
356.95,1.2631,0.90361
356.96,1.2629,0.90314
356.97,1.2627,0.90269
356.98,1.2625,0.90222
356.99,1.2623,0.90171
357,1.2621,0.90127
357.01,1.2619,0.90083
357.02,1.2617,0.90041
357.03,1.2615,0.89999
357.04,1.2613,0.89955
357.05,1.261,0.89905
357.06,1.2608,0.89853
357.07,1.2606,0.89802
357.08,1.2604,0.89753
357.09,1.2602,0.89707
357.1,1.26,0.89661
357.11,1.2598,0.89618
357.12,1.2596,0.89571
357.13,1.2594,0.8952
357.14,1.2592,0.89477
357.15,1.259,0.89434
357.16,1.2588,0.89396
357.17,1.2586,0.89356
357.18,1.2584,0.89313
357.19,1.2582,0.8927
357.2,1.258,0.89228
357.21,1.2578,0.89185
357.22,1.2577,0.89146
357.23,1.2575,0.89107
357.24,1.2574,0.8907
357.25,1.2572,0.89031
357.26,1.257,0.88988
357.27,1.2568,0.88941
357.28,1.2567,0.88896
357.29,1.2565,0.88852
357.3,1.2563,0.88812
357.31,1.2562,0.88768
357.32,1.256,0.88726
357.33,1.2558,0.88684
357.34,1.2556,0.88638
357.35,1.2554,0.88596
357.36,1.2552,0.88552
357.37,1.255,0.88507
357.38,1.2548,0.88464
357.39,1.2546,0.88419
357.4,1.2544,0.88374
357.41,1.2542,0.88325
357.42,1.254,0.88272
357.43,1.2538,0.88223
357.44,1.2536,0.88177
357.45,1.2534,0.88131
357.46,1.2532,0.88083
357.47,1.253,0.88039
357.48,1.2528,0.87988
357.49,1.2525,0.87938
357.5,1.2523,0.8789
357.51,1.252,0.87842
357.52,1.2518,0.87792
357.53,1.2515,0.87738
357.54,1.2513,0.87678
357.55,1.2511,0.87619
357.56,1.2508,0.87565
357.57,1.2506,0.87518
357.58,1.2504,0.87473
357.59,1.2502,0.8743
357.6,1.25,0.87386
357.61,1.2498,0.87339
357.62,1.2496,0.87292
357.63,1.2494,0.87242
357.64,1.2492,0.87204
357.65,1.249,0.87158
357.66,1.2488,0.87115
357.67,1.2486,0.87068
357.68,1.2484,0.87019
357.69,1.2482,0.86967
357.7,1.248,0.86916
357.71,1.2478,0.86871
357.72,1.2476,0.86823
357.73,1.2474,0.8678
357.74,1.2472,0.86732
357.75,1.247,0.86683
357.76,1.2468,0.86631
357.77,1.2466,0.86582
357.78,1.2464,0.86535
357.79,1.2462,0.86488
357.8,1.2459,0.86439
357.81,1.2457,0.86392
357.82,1.2455,0.86335
357.83,1.2453,0.8628
357.84,1.2451,0.86223
357.85,1.245,0.86171
357.86,1.2448,0.86123
357.87,1.2446,0.86075
357.88,1.2444,0.86029
357.89,1.2442,0.85977
357.9,1.2441,0.85927
357.91,1.2439,0.85881
357.92,1.2437,0.85835
357.93,1.2435,0.85791
357.94,1.2433,0.85745
357.95,1.2431,0.85697
357.96,1.2429,0.85644
357.97,1.2427,0.85591
357.98,1.2425,0.85538
357.99,1.2424,0.85486
358,1.2422,0.85438
358.01,1.242,0.85389
358.02,1.2417,0.85336
358.03,1.2415,0.8528
358.04,1.2413,0.8523
358.05,1.2411,0.85178
358.06,1.2409,0.85132
358.07,1.2407,0.85086
358.08,1.2405,0.85043
358.09,1.2402,0.85
358.1,1.24,0.84949
358.11,1.2399,0.84901
358.12,1.2396,0.84857
358.13,1.2394,0.84814
358.14,1.2392,0.84771
358.15,1.239,0.84733
358.16,1.2388,0.84688
358.17,1.2386,0.84645
358.18,1.2384,0.84599
358.19,1.2382,0.84555
358.2,1.2381,0.84512
358.21,1.2378,0.84469
358.22,1.2376,0.84426
358.23,1.2374,0.84379
358.25,1.2372,0.84325
358.25,1.237,0.84273
358.26,1.2367,0.84221
358.27,1.2365,0.84173
358.28,1.2363,0.84128
358.29,1.2361,0.8408
358.3,1.2359,0.8403
358.31,1.2357,0.83976
358.32,1.2355,0.83927
358.33,1.2353,0.83879
358.34,1.2351,0.8383
358.35,1.2349,0.83783
358.36,1.2346,0.83735
358.37,1.2344,0.83678
358.38,1.2342,0.83624
358.39,1.234,0.83567
358.4,1.2338,0.83508
358.41,1.2336,0.83452
358.42,1.2334,0.83403
358.43,1.2332,0.83351
358.44,1.233,0.83298
358.45,1.2328,0.83242
358.46,1.2326,0.8319
358.47,1.2324,0.83141
358.48,1.2322,0.83098
358.49,1.2321,0.83055
358.5,1.2318,0.83011
358.51,1.2317,0.82962
358.52,1.2315,0.82913
358.53,1.2312,0.82865
358.54,1.2311,0.82817
358.55,1.2309,0.82766
358.56,1.2307,0.82717
358.57,1.2305,0.82667
358.58,1.2303,0.82615
358.59,1.2301,0.8256
358.6,1.2299,0.82505
358.61,1.2297,0.82454
358.62,1.2295,0.82403
358.63,1.2293,0.82355
358.64,1.2291,0.82306
358.65,1.2289,0.82262
358.66,1.2287,0.82214
358.67,1.2284,0.82167
358.68,1.2282,0.82119
358.69,1.228,0.82075
358.7,1.2278,0.8203
358.71,1.2276,0.81987
358.72,1.2274,0.8194
358.73,1.2272,0.81888
358.74,1.227,0.81841
358.75,1.2268,0.81795
358.76,1.2266,0.81749
358.77,1.2264,0.81706
358.78,1.2262,0.81657
358.79,1.2259,0.81606
358.8,1.2257,0.81558
358.81,1.2254,0.8151
358.82,1.2252,0.8146
358.83,1.225,0.81415
358.84,1.2248,0.81368
358.85,1.2245,0.81326
358.86,1.2243,0.81275
358.87,1.2241,0.81224
358.88,1.2239,0.81177
358.89,1.2237,0.81125
358.9,1.2235,0.81075
358.91,1.2233,0.8103
358.92,1.2231,0.80985
358.93,1.2229,0.8094
358.94,1.2227,0.80895
358.95,1.2225,0.80852
358.96,1.2223,0.80807
358.97,1.2221,0.80762
358.98,1.2219,0.8072
358.99,1.2217,0.80676
359,1.2214,0.8063
359.01,1.2212,0.80581
359.02,1.221,0.8053
359.03,1.2208,0.80482
359.04,1.2206,0.80435
359.05,1.2204,0.80386
359.06,1.2203,0.80336
359.07,1.2201,0.80284
359.08,1.2199,0.80234
359.09,1.2197,0.80187
359.1,1.2195,0.80138
359.11,1.2193,0.80091
359.12,1.2191,0.80042
359.13,1.2189,0.79995
359.14,1.2187,0.79942
359.15,1.2185,0.79894
359.16,1.2183,0.79843
359.17,1.2181,0.79791
359.18,1.2179,0.79745
359.19,1.2177,0.79698
359.2,1.2176,0.79651
359.21,1.2174,0.79602
359.22,1.2172,0.79555
359.23,1.2171,0.79509
359.24,1.2169,0.79464
359.25,1.2167,0.79421
359.26,1.2165,0.79379
359.27,1.2164,0.79334
359.28,1.2161,0.79284
359.29,1.2159,0.79235
359.3,1.2157,0.79184
359.31,1.2155,0.79139
359.32,1.2153,0.79088
359.33,1.2151,0.79039
359.34,1.2149,0.78991
359.35,1.2147,0.78941
359.36,1.2145,0.7889
359.37,1.2142,0.78843
359.38,1.214,0.78801
359.39,1.2138,0.78756
359.4,1.2136,0.78713
359.41,1.2134,0.78668
359.42,1.2132,0.7862
359.43,1.213,0.78571
359.44,1.2128,0.78526
359.45,1.2126,0.78478
359.46,1.2124,0.78433
359.47,1.2122,0.78391
359.48,1.212,0.78347
359.49,1.2118,0.78301
359.5,1.2116,0.78259
359.51,1.2114,0.78218
359.52,1.2112,0.78179
359.53,1.2109,0.7814
359.54,1.2108,0.78102
359.55,1.2106,0.78063
359.56,1.2104,0.78023
359.58,1.2102,0.77982
359.58,1.2101,0.77938
359.6,1.2099,0.77896
359.6,1.2097,0.77853
359.61,1.2096,0.7781
359.62,1.2094,0.77767
359.63,1.2092,0.77723
359.64,1.209,0.77678
359.65,1.2089,0.77635
359.66,1.2087,0.7759
359.67,1.2085,0.7755
359.68,1.2083,0.77511
359.69,1.2081,0.77472
359.7,1.2079,0.77432
359.71,1.2077,0.77387
359.72,1.2075,0.77346
359.73,1.2073,0.77307
359.74,1.2072,0.77266
359.75,1.207,0.77225
359.76,1.2068,0.77182
359.77,1.2066,0.77137
359.78,1.2064,0.77093
359.79,1.2062,0.77046
359.8,1.2061,0.76998
359.81,1.2059,0.76954
359.82,1.2058,0.76912
359.83,1.2056,0.76867
359.84,1.2055,0.76822
359.85,1.2053,0.76775
359.86,1.2051,0.76729
359.87,1.2049,0.76683
359.88,1.2047,0.76643
359.89,1.2045,0.76601
359.9,1.2044,0.76556
359.91,1.2042,0.76508
359.92,1.2041,0.76466
359.93,1.2039,0.76424
359.94,1.2038,0.76381
359.95,1.2036,0.76338
359.96,1.2034,0.76292
359.97,1.2033,0.76245
359.98,1.2031,0.76195
359.99,1.2029,0.76148
360,1.2027,0.76101
360.01,1.2025,0.76054
360.02,1.2024,0.76005
360.03,1.2022,0.75961
360.04,1.202,0.75919
360.05,1.2018,0.75878
360.06,1.2016,0.75835
360.07,1.2014,0.75795
360.08,1.2013,0.75753
360.09,1.2011,0.7571
360.1,1.2009,0.75671
360.11,1.2007,0.75632
360.12,1.2005,0.75592
360.13,1.2004,0.75551
360.14,1.2002,0.75515
360.15,1.2001,0.75478
360.16,1.1999,0.75442
360.17,1.1998,0.75405
360.18,1.1997,0.75364
360.19,1.1996,0.75325
360.2,1.1994,0.75286
360.21,1.1993,0.75246
360.22,1.1991,0.75205
360.23,1.1989,0.75168
360.24,1.1988,0.75127
360.25,1.1986,0.75087
360.26,1.1984,0.75046
360.27,1.1982,0.75002
360.28,1.198,0.74959
360.29,1.1979,0.74917
360.3,1.1977,0.74878
360.31,1.1975,0.74839
360.32,1.1973,0.74794
360.33,1.1972,0.74749
360.34,1.197,0.74704
360.35,1.1969,0.74657
360.36,1.1967,0.74612
360.37,1.1966,0.74566
360.38,1.1964,0.74524
360.39,1.1962,0.74482
360.4,1.196,0.7444
360.41,1.1959,0.74403
360.42,1.1957,0.74366
360.43,1.1956,0.74329
360.44,1.1954,0.74292
360.45,1.1952,0.74252
360.46,1.1951,0.74213
360.47,1.1949,0.74168
360.48,1.1948,0.74121
360.49,1.1946,0.74077
360.5,1.1945,0.74032
360.51,1.1943,0.73988
360.52,1.1942,0.73941
360.53,1.194,0.73894
360.54,1.1939,0.73846
360.55,1.1937,0.73802
360.56,1.1936,0.73754
360.57,1.1934,0.7371
360.58,1.1932,0.73665
360.59,1.193,0.73617
360.6,1.1928,0.73573
360.61,1.1927,0.73526
360.62,1.1925,0.73484
360.63,1.1923,0.73439
360.64,1.1922,0.73398
360.65,1.192,0.73352
360.66,1.1919,0.73308
360.67,1.1918,0.73266
360.68,1.1917,0.73227
360.69,1.1916,0.73187
360.7,1.1914,0.73149
360.71,1.1913,0.7311
360.72,1.1912,0.73075
360.73,1.1911,0.7304
360.75,1.191,0.73004
360.75,1.1908,0.72966
360.76,1.1907,0.72931
360.77,1.1905,0.72893
360.78,1.1904,0.72852
360.79,1.1902,0.72811
360.8,1.19,0.72767
360.81,1.1899,0.72723
360.82,1.1897,0.72679
360.83,1.1895,0.72634
360.84,1.1894,0.72588
360.85,1.1892,0.72543
360.86,1.189,0.72497
360.87,1.1889,0.7245
360.88,1.1887,0.72404
360.89,1.1886,0.7236
360.9,1.1884,0.72318
360.91,1.1883,0.72279
360.92,1.1881,0.72241
360.93,1.1879,0.72202
360.94,1.1878,0.72162
360.95,1.1876,0.72122
360.96,1.1874,0.72076
360.97,1.1873,0.72035
360.98,1.1871,0.71991
360.99,1.1869,0.71947
361,1.1867,0.71904
361.01,1.1865,0.71864
361.02,1.1864,0.71823
361.03,1.1862,0.71784
361.04,1.1861,0.71741
361.05,1.1859,0.71696
361.06,1.1857,0.71654
361.07,1.1855,0.71612
361.08,1.1854,0.71566
361.09,1.1852,0.71519
361.1,1.185,0.71471
361.11,1.1848,0.71423
361.12,1.1846,0.71378
361.13,1.1845,0.71333
361.14,1.1843,0.71293
361.15,1.1841,0.71248
361.16,1.184,0.71205
361.17,1.1838,0.71158
361.18,1.1836,0.71113
361.19,1.1834,0.71073
361.2,1.1832,0.7103
361.21,1.183,0.70985
361.22,1.1829,0.70944
361.23,1.1827,0.70902
361.24,1.1825,0.70864
361.25,1.1824,0.70822
361.26,1.1822,0.7078
361.27,1.182,0.70743
361.28,1.1818,0.70704
361.29,1.1816,0.7066
361.3,1.1814,0.70622
361.31,1.1813,0.7058
361.32,1.1811,0.70533
361.33,1.1809,0.7049
361.34,1.1807,0.70447
361.35,1.1805,0.70404
361.36,1.1803,0.70361
361.37,1.1801,0.70321
361.38,1.1799,0.70275
361.39,1.1797,0.70231
361.4,1.1795,0.70188
361.41,1.1794,0.70147
361.42,1.1791,0.70109
361.43,1.179,0.70072
361.44,1.1788,0.70029
361.45,1.1785,0.69987
361.46,1.1784,0.69946
361.47,1.1782,0.699
361.48,1.178,0.69854
361.49,1.1777,0.69806
361.5,1.1775,0.6976
361.51,1.1773,0.69712
361.52,1.1772,0.69669
361.53,1.177,0.69627
361.54,1.1768,0.69584
361.55,1.1766,0.69543
361.56,1.1764,0.69506
361.57,1.1762,0.69462
361.58,1.1761,0.69417
361.59,1.1759,0.69373
361.6,1.1757,0.69332
361.61,1.1756,0.6929
361.63,1.1754,0.69245
361.64,1.1752,0.69201
361.64,1.175,0.69157
361.65,1.1749,0.69112
361.66,1.1747,0.69061
361.67,1.1745,0.69015
361.68,1.1744,0.68968
361.69,1.1742,0.68922
361.7,1.174,0.68876
361.71,1.1739,0.6883
361.72,1.1737,0.68782
361.73,1.1735,0.68734
361.74,1.1733,0.68688
361.75,1.1731,0.6864
361.76,1.1729,0.68598
361.77,1.1726,0.6855
361.78,1.1724,0.68504
361.79,1.1722,0.68459
361.8,1.172,0.68415
361.81,1.1718,0.68373
361.82,1.1716,0.68334
361.83,1.1714,0.68298
361.84,1.1713,0.68261
361.85,1.1711,0.68222
361.86,1.1709,0.68181
361.87,1.1707,0.6814
361.88,1.1705,0.68095
361.89,1.1703,0.68052
361.9,1.1701,0.68006
361.91,1.1698,0.6796
361.92,1.1696,0.67913
361.93,1.1694,0.67866
361.94,1.1691,0.6782
361.95,1.1689,0.67774
361.96,1.1686,0.67729
361.97,1.1684,0.67682
361.98,1.1682,0.6764
361.99,1.168,0.67592
362,1.1677,0.67543
362.01,1.1675,0.67496
362.02,1.1673,0.67454
362.03,1.1671,0.67413
362.04,1.1669,0.67372
362.05,1.1667,0.6733
362.06,1.1665,0.67287
362.07,1.1663,0.67239
362.08,1.166,0.67192
362.09,1.1658,0.67145
362.1,1.1656,0.67099
362.11,1.1653,0.67051
362.12,1.1651,0.67008
362.13,1.1649,0.66963
362.14,1.1647,0.66919
362.15,1.1645,0.66876
362.16,1.1643,0.66836
362.17,1.1641,0.66797
362.18,1.1639,0.66753
362.19,1.1636,0.66715
362.2,1.1634,0.66676
362.21,1.1632,0.66635
362.22,1.163,0.66593
362.23,1.1628,0.66551
362.24,1.1626,0.66505
362.25,1.1624,0.66457
362.26,1.1622,0.66409
362.27,1.162,0.66359
362.28,1.1618,0.66311
362.29,1.1616,0.66266
362.3,1.1615,0.66218
362.31,1.1612,0.6617
362.32,1.161,0.66123
362.33,1.1608,0.66072
362.34,1.1606,0.66019
362.35,1.1603,0.65967
362.36,1.1601,0.65914
362.37,1.1599,0.65863
362.38,1.1596,0.65811
362.39,1.1594,0.6576
362.4,1.1592,0.65711
362.41,1.1591,0.65663
362.42,1.1589,0.65618
362.43,1.1587,0.65575
362.44,1.1585,0.65531
362.45,1.1583,0.6549
362.46,1.1581,0.65449
362.47,1.1578,0.65411
362.48,1.1577,0.65372
362.49,1.1575,0.65333
362.5,1.1573,0.65289
362.51,1.1571,0.65251
362.52,1.1568,0.65203
362.53,1.1566,0.65159
362.54,1.1564,0.6511
362.55,1.1562,0.65064
362.56,1.156,0.65019
362.57,1.1557,0.64972
362.58,1.1555,0.64924
362.59,1.1553,0.64875
362.6,1.155,0.64825
362.61,1.1547,0.64778
362.62,1.1545,0.6473
362.63,1.1543,0.64682
362.64,1.154,0.64634
362.65,1.1538,0.64588
362.66,1.1536,0.64544
362.67,1.1534,0.64496
362.68,1.1532,0.6445
362.69,1.153,0.64401
362.7,1.1527,0.64352
362.71,1.1525,0.64309
362.72,1.1523,0.64269
362.73,1.152,0.64224
362.74,1.1518,0.64181
362.75,1.1515,0.64139
